sample_id,journey_id,timestamp,train_id,train_number,train_name,zone,current_station_code,current_station_name,next_station_code,next_station_name,latitude,longitude,current_delay_minutes,previous_station_delay,current_speed_kmph,distance_to_next_station_km,distance_remaining_km,scheduled_remaining_time_minutes,weather_score,rainfall_mm,congestion_score,speed_restriction_score,signal_delay_score,upcoming_station_count,hour_of_day,day_of_week,month,remaining_travel_time_minutes
JRN_124013_20260815_ST06,JRN_124013_20260815,2026-08-15T11:06:00,124013,124013,Ambala - Visakhapatnam Garib Rath Express,NR,DDU,Mughalsarai,PNBE,Patna JN,25.2819,83.1147,5.5,1.5,104.4,73.8,506.0,370.3,0.0,0.0,0.24,0.0,0.0,6,11,5,8,383.1
JRN_12626_20260815_ST11,JRN_12626_20260815,2026-08-15T11:19:00,12626,12626,Kerala Express,SR,BZA,Vijayawada JN,NLR,Nellore,30.0,88.0,52.6,47.0,79.0,110.7,1822.5,1333.5,0.4,0.0,0.22,0.25,0.0,21,11,5,8,1497.6
JRN_208034_20260815_ST06,JRN_208034_20260815,2026-08-15T11:20:00,208034,208034,Dibrugarh - Visakhapatnam Vande Bharat,ECoR,PURI,Puri,RNC,Ranchi,27.5,84.0,1.3,0.0,68.2,71.6,266.0,194.6,0.0,0.0,0.26,0.0,0.0,3,11,5,8,188.3
JRN_208089_20260815_ST04,JRN_208089_20260815,2026-08-15T11:20:00,208089,208089,Ambala - Siliguri Vande Bharat,ECoR,GHY,Guwahati,JU,Jodhpur JN,26.5,82.4,20.5,14.9,80.9,62.2,495.9,362.9,0.0,0.0,0.17,0.0,0.3,6,11,5,8,366.8
JRN_12137_20260815_ST37,JRN_12137_20260815,2026-08-15T11:21:00,12137,12137,Punjab Mail,CR,JIND,Jind JN,UCA,Uchana,43.0,108.8,116.7,108.0,66.6,101.7,1444.7,1057.1,0.0,0.0,0.54,0.0,0.0,15,11,5,8,1051.1
JRN_124078_20260815_ST09,JRN_124078_20260815,2026-08-15T11:21:00,124078,124078,Ambala - Varanasi Garib Rath Express,NR,SC,Secunderabad JN,UDZ,Udaipur City,29.0,86.4,151.5,133.4,85.4,92.3,170.6,124.8,1.0,45.0,0.4,0.25,0.0,2,11,5,8,157.4
JRN_12565_20260815_ST07,JRN_12565_20260815,2026-08-15T11:22:00,12565,12565,Bihar Sampark Kranti Express,ECR,SV,Siwan JN,DEOS,Deoria Sadar,28.0,84.8,31.3,27.7,72.5,55.5,546.0,399.5,0.0,0.0,0.19,0.0,0.0,6,11,5,8,427.4
JRN_128010_20260815_ST09,JRN_128010_20260815,2026-08-15T11:22:00,128010,128010,Ajmer - Varanasi Superfast Express,SER,LDH,Ludhiana JN,BSB,Varanasi JN,29.0,86.4,7.9,19.8,94.0,114.7,114.7,83.9,0.0,0.0,0.08,0.0,0.3,1,11,5,8,86.6
JRN_125021_20260815_ST06,JRN_125021_20260815,2026-08-15T11:24:00,125021,125021,Bareilly - Visakhapatnam Jan Shatabdi,NER,MB,Moradabad,RNC,Ranchi,27.5,84.0,9.5,11.3,81.0,80.3,186.7,136.6,0.0,0.0,0.08,0.6,0.3,2,11,5,8,160.6
JRN_128056_20260815_ST03,JRN_128056_20260815,2026-08-15T11:24:00,128056,128056,Ambala - Visakhapatnam Superfast Express,SER,DBRG,Dibrugarh,JP,Jaipur,26.0,81.6,5.6,9.5,65.4,58.0,373.3,273.1,0.0,0.0,0.3,0.25,0.0,5,11,5,8,286.0
JRN_124056_20260815_ST09,JRN_124056_20260815,2026-08-15T11:32:00,124056,124056,Ahmedabad - Visakhapatnam Garib Rath Express,NR,RNC,Ranchi,SC,Secunderabad JN,29.0,86.4,24.1,30.4,85.0,71.5,295.1,215.9,0.0,0.0,0.25,0.0,0.0,3,11,5,8,216.0
JRN_12810_20260815_ST17,JRN_12810_20260815,2026-08-15T11:34:00,12810,12810,Howrah Mumbai Mail,SER,AK,Akola JN,SEG,Shegaon,33.0,92.8,59.7,50.1,94.7,107.0,766.7,561.0,0.0,0.0,0.23,0.0,0.3,8,11,5,8,584.2
JRN_120012_20260815_ST09,JRN_120012_20260815,2026-08-15T11:35:00,120012,120012,Ambala - Visakhapatnam Shatabdi Express,NR,SGUJ,Siliguri JN,BSB,Varanasi JN,29.0,86.4,15.9,0.6,69.9,99.1,172.1,125.9,0.0,0.0,0.15,0.0,0.8,2,11,5,8,140.1
JRN_208073_20260815_ST04,JRN_208073_20260815,2026-08-15T11:43:00,208073,208073,Ambala - Udaipur Vande Bharat,ECoR,MAS,Chennai Central,DBRG,Dibrugarh,13.0827,80.2707,54.6,44.5,84.7,108.6,972.0,711.2,0.2,0.0,0.45,0.0,0.0,10,11,5,8,779.6
JRN_226068_20260815_ST01,JRN_226068_20260815,2026-08-15T11:45:00,226068,226068,Chennai - Ranchi SF Express,SR,MAS,Chennai Central,GHY,Guwahati,13.0827,80.2707,0.0,0.0,96.7,104.4,674.1,493.2,0.0,0.0,0.11,0.0,0.0,7,11,5,8,483.2
JRN_122024_20260815_ST04,JRN_122024_20260815,2026-08-15T11:47:00,122024,122024,Amritsar - Visakhapatnam Duronto Express,ER,JP,Jaipur,JU,Jodhpur JN,26.5,82.4,32.5,22.8,89.1,77.1,776.8,568.4,0.0,0.0,0.44,0.0,0.0,8,11,5,8,568.4
JRN_226043_20260815_ST01,JRN_226043_20260815,2026-08-15T11:47:00,226043,226043,Ahmedabad - Udaipur SF Express,SR,ADI,Ahmedabad JN,AII,Ajmer JN,25.0,80.0,7.6,0.0,90.1,61.3,1090.8,798.1,0.1,5.0,0.22,0.0,0.0,13,11,5,8,881.4
JRN_128091_20260815_ST01,JRN_128091_20260815,2026-08-15T11:48:00,128091,128091,Ahmedabad - Visakhapatnam Superfast Express,SER,ADI,Ahmedabad JN,ASR,Amritsar JN,25.0,80.0,3.7,0.0,62.8,65.4,959.5,702.1,0.0,0.0,0.58,0.25,0.0,10,11,5,8,742.2
JRN_120069_20260815_ST14,JRN_120069_20260815,2026-08-15T11:49:00,120069,120069,Ahmedabad - Visakhapatnam Shatabdi Express,NR,BSB,Varanasi JN,VSKP,Visakhapatnam,25.3268,82.9863,59.8,57.4,56.4,76.9,76.9,56.3,0.0,0.0,0.3,0.25,0.3,1,11,5,8,57.4
JRN_128088_20260815_ST03,JRN_128088_20260815,2026-08-15T11:51:00,128088,128088,Bareilly - Visakhapatnam Superfast Express,SER,LKO,Lucknow,LDH,Ludhiana JN,26.0,81.6,2.9,5.7,71.2,79.4,391.6,286.5,0.0,0.0,0.57,0.0,0.3,5,11,5,8,309.2
JRN_120037_20260815_ST10,JRN_120037_20260815,2026-08-15T11:56:00,120037,120037,Ajmer - Varanasi Shatabdi Express,NR,PURI,Puri,RNC,Ranchi,29.5,87.2,93.9,92.3,91.9,89.4,424.4,310.5,0.3,5.0,0.28,0.0,0.0,5,11,5,8,347.6
JRN_124066_20260815_ST05,JRN_124066_20260815,2026-08-15T11:58:00,124066,124066,Ahmedabad - Varanasi Garib Rath Express,NR,MB,Moradabad,DDU,Mughalsarai,27.0,83.2,20.3,17.2,65.7,70.5,345.5,252.8,0.1,5.0,0.19,0.0,0.8,4,11,5,8,261.0
JRN_12951_20260815_ST02,JRN_12951_20260815,2026-08-15T12:03:00,12951,12951,Mumbai Central Rajdhani Express,WR,BVI,Borivali,ST,Surat,25.5,80.8,18.9,0.0,89.8,124.0,434.6,318.0,0.36,18.0,0.29,0.0,0.3,5,12,5,8,353.2
JRN_124059_20260815_ST12,JRN_124059_20260815,2026-08-15T12:03:00,124059,124059,Amritsar - Visakhapatnam Garib Rath Express,NR,SC,Secunderabad JN,UDZ,Udaipur City,30.5,88.8,5.1,0.0,85.1,123.7,186.2,136.2,0.1,5.0,0.14,0.0,0.0,2,12,5,8,120.7
JRN_124068_20260815_ST05,JRN_124068_20260815,2026-08-15T12:04:00,124068,124068,Amritsar - Visakhapatnam Garib Rath Express,NR,GHY,Guwahati,PUNE,Pune JN,27.0,83.2,21.4,17.2,77.9,103.2,419.9,307.2,0.0,0.0,0.17,0.0,0.0,5,12,5,8,298.1
JRN_208089_20260815_ST05,JRN_208089_20260815,2026-08-15T12:04:00,208089,208089,Ambala - Siliguri Vande Bharat,ECoR,JU,Jodhpur JN,MB,Moradabad,27.0,83.2,22.9,20.5,99.7,92.3,433.7,317.3,0.0,0.0,0.26,0.0,0.0,5,12,5,8,318.9
JRN_128036_20260815_ST02,JRN_128036_20260815,2026-08-15T12:05:00,128036,128036,Ajmer - Visakhapatnam Superfast Express,SER,UMB,Ambala Cantt,ASR,Amritsar JN,25.5,80.8,8.2,0.0,76.8,61.3,948.0,693.6,0.5,5.0,0.01,0.25,0.0,11,12,5,8,786.6
JRN_128030_20260815_ST07,JRN_128030_20260815,2026-08-15T12:14:00,128030,128030,Bareilly - Visakhapatnam Superfast Express,SER,JU,Jodhpur JN,LKO,Lucknow,28.0,84.8,47.5,46.0,75.4,88.8,649.4,475.1,0.0,0.0,0.59,0.25,0.0,8,12,5,8,499.5
JRN_128056_20260815_ST04,JRN_128056_20260815,2026-08-15T12:15:00,128056,128056,Ambala - Visakhapatnam Superfast Express,SER,JP,Jaipur,LKO,Lucknow,26.5,82.4,9.1,5.6,67.0,67.7,315.2,230.7,0.0,0.0,0.51,0.0,0.0,4,12,5,8,240.1
JRN_226069_20260815_ST05,JRN_226069_20260815,2026-08-15T12:17:00,226069,226069,Ajmer - Visakhapatnam SF Express,SR,GHY,Guwahati,LDH,Ludhiana JN,27.0,83.2,31.7,24.5,67.2,124.3,482.6,353.1,0.5,5.0,0.05,0.0,0.0,5,12,5,8,401.5
JRN_124055_20260815_ST11,JRN_124055_20260815,2026-08-15T12:18:00,124055,124055,Ajmer - Visakhapatnam Garib Rath Express,NR,UDZ,Udaipur City,BSB,Varanasi JN,30.0,88.0,10.9,10.3,81.2,85.0,144.9,106.0,0.1,5.0,0.06,0.0,0.0,2,12,5,8,107.5
JRN_12810_20260815_ST18,JRN_12810_20260815,2026-08-15T12:21:00,12810,12810,Howrah Mumbai Mail,SER,SEG,Shegaon,MKU,Malkapur,33.5,93.6,64.5,59.7,71.9,62.9,659.7,482.7,0.0,0.0,0.52,0.0,0.3,7,12,5,8,501.1
JRN_12137_20260815_ST22,JRN_12137_20260815,2026-08-15T12:22:00,12137,12137,Punjab Mail,CR,DBA,Dabra,GWL,Gwalior,35.5,96.8,56.4,63.0,99.3,108.4,2913.7,2132.0,0.0,0.0,0.18,0.0,0.0,30,12,5,8,2186.3
JRN_12626_20260815_ST12,JRN_12626_20260815,2026-08-15T12:23:00,12626,12626,Kerala Express,SR,NLR,Nellore,RU,Renigunta JN,30.5,88.8,56.8,52.6,90.0,79.6,1711.8,1252.5,0.4,0.0,0.1,0.0,0.0,20,12,5,8,1412.4
JRN_12137_20260815_ST05,JRN_12137_20260815,2026-08-15T12:25:00,12137,12137,Punjab Mail,CR,NK,Nashik Road,MMR,Manmad JN,27.0,83.2,12.0,10.3,94.6,123.6,4552.4,3331.0,0.0,0.0,0.06,0.0,0.3,47,12,5,8,3429.7
JRN_124056_20260815_ST10,JRN_124056_20260815,2026-08-15T12:25:00,124056,124056,Ahmedabad - Visakhapatnam Garib Rath Express,NR,SC,Secunderabad JN,BSB,Varanasi JN,29.5,87.2,22.8,24.1,78.2,107.4,223.6,163.6,0.0,0.0,0.17,0.25,0.3,2,12,5,8,164.9
JRN_12626_20260815_ST26,JRN_12626_20260815,2026-08-15T12:28:00,12626,12626,Kerala Express,SR,CGY,Changanassery,TRVL,Tiruvalla,37.5,100.0,182.3,178.5,83.6,92.6,486.7,356.2,0.4,0.0,0.43,0.0,0.3,6,12,5,8,390.5
JRN_208052_20260815_ST12,JRN_208052_20260815,2026-08-15T12:30:00,208052,208052,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,PNBE,Patna JN,PURI,Puri,30.5,88.8,6.8,5.2,83.0,61.6,232.0,169.7,0.0,0.0,0.36,0.0,0.0,3,12,5,8,163.1
JRN_120089_20260815_ST01,JRN_120089_20260815,2026-08-15T12:37:00,120089,120089,Ajmer - Visakhapatnam Shatabdi Express,NR,AII,Ajmer JN,ASR,Amritsar JN,25.0,80.0,2.8,0.0,60.7,65.7,1058.2,774.3,1.0,45.0,0.38,0.0,0.8,12,12,5,8,1054.8
JRN_208034_20260815_ST07,JRN_208034_20260815,2026-08-15T12:39:00,208034,208034,Dibrugarh - Visakhapatnam Vande Bharat,ECoR,RNC,Ranchi,UDZ,Udaipur City,28.0,84.8,2.9,1.3,67.6,71.9,194.5,142.3,0.0,0.0,0.21,0.0,0.0,2,12,5,8,134.4
JRN_125037_20260815_ST05,JRN_125037_20260815,2026-08-15T12:42:00,125037,125037,Ahmedabad - Udaipur Jan Shatabdi,NER,DBRG,Dibrugarh,JUC,Jalandhar City,27.0,83.2,30.7,31.5,55.9,100.8,885.3,647.8,0.4,0.0,0.47,0.0,0.0,9,12,5,8,724.1
JRN_208089_20260815_ST06,JRN_208089_20260815,2026-08-15T12:44:00,208089,208089,Ambala - Siliguri Vande Bharat,ECoR,MB,Moradabad,PNBE,Patna JN,27.5,84.0,18.3,22.9,56.2,87.1,341.4,249.8,0.0,0.0,0.6,0.0,0.3,4,12,5,8,255.9
JRN_229035_20260815_ST07,JRN_229035_20260815,2026-08-15T12:46:00,229035,229035,Ahmedabad - Varanasi Humsafar Express,WR,DDU,Mughalsarai,PNBE,Patna JN,25.2819,83.1147,34.2,26.1,87.3,87.4,216.8,158.7,0.1,5.0,0.2,0.6,0.3,3,12,5,8,163.5
JRN_124059_20260815_ST13,JRN_124059_20260815,2026-08-15T12:50:00,124059,124059,Amritsar - Visakhapatnam Garib Rath Express,NR,UDZ,Udaipur City,VSKP,Visakhapatnam,31.0,89.6,0.0,5.1,85.8,62.5,62.5,45.7,0.1,5.0,0.25,0.0,0.0,1,12,5,8,41.6
JRN_226017_20260815_ST03,JRN_226017_20260815,2026-08-15T12:50:00,226017,226017,Ajmer - Visakhapatnam SF Express,SR,SBC,Bengaluru City,DBRG,Dibrugarh,26.0,81.6,14.4,5.4,85.8,110.1,559.2,409.2,0.0,0.0,0.09,0.0,0.0,6,12,5,8,412.0
JRN_124013_20260815_ST07,JRN_124013_20260815,2026-08-15T12:51:00,124013,124013,Ambala - Visakhapatnam Garib Rath Express,NR,PNBE,Patna JN,PURI,Puri,28.0,84.8,4.3,5.5,62.1,123.8,432.2,316.2,0.0,0.0,0.33,0.0,0.0,5,12,5,8,330.4
JRN_125021_20260815_ST07,JRN_125021_20260815,2026-08-15T12:52:00,125021,125021,Bareilly - Visakhapatnam Jan Shatabdi,NER,RNC,Ranchi,VSKP,Visakhapatnam,28.0,84.8,21.6,9.5,82.8,106.4,106.4,77.9,0.0,0.0,0.46,0.6,0.0,1,12,5,8,89.8
JRN_124068_20260815_ST06,JRN_124068_20260815,2026-08-15T12:57:00,124068,124068,Amritsar - Visakhapatnam Garib Rath Express,NR,PUNE,Pune JN,SC,Secunderabad JN,27.5,84.0,16.5,21.4,95.0,106.2,316.7,231.8,0.0,0.0,0.04,0.0,0.0,4,12,5,8,227.6
JRN_12137_20260815_ST38,JRN_12137_20260815,2026-08-15T12:58:00,12137,12137,Punjab Mail,CR,UCA,Uchana,NRW,Narwana JN,43.5,109.6,122.6,116.7,67.4,77.1,1343.1,982.7,0.0,0.0,0.14,0.0,0.0,14,12,5,8,970.8
JRN_124078_20260815_ST10,JRN_124078_20260815,2026-08-15T12:58:00,124078,124078,Ambala - Varanasi Garib Rath Express,NR,UDZ,Udaipur City,BSB,Varanasi JN,29.5,87.2,169.1,151.5,66.5,78.3,78.3,57.3,1.0,45.0,0.32,0.0,0.0,1,12,5,8,72.2
JRN_124066_20260815_ST06,JRN_124066_20260815,2026-08-15T12:59:00,124066,124066,Ahmedabad - Varanasi Garib Rath Express,NR,DDU,Mughalsarai,PNBE,Patna JN,25.2819,83.1147,27.1,20.3,74.4,123.7,274.9,201.2,0.1,5.0,0.07,0.0,0.0,3,12,5,8,202.6
JRN_120037_20260815_ST11,JRN_120037_20260815,2026-08-15T13:02:00,120037,120037,Ajmer - Varanasi Shatabdi Express,NR,RNC,Ranchi,SC,Secunderabad JN,30.0,88.0,94.9,93.9,99.8,73.2,335.0,245.1,0.3,5.0,0.28,0.0,0.3,4,13,5,8,281.2
JRN_226068_20260815_ST02,JRN_226068_20260815,2026-08-15T13:03:00,226068,226068,Chennai - Ranchi SF Express,SR,GHY,Guwahati,LKO,Lucknow,25.5,80.8,0.0,0.0,91.8,117.6,569.7,416.8,0.0,0.0,0.13,0.0,0.3,6,13,5,8,413.2
JRN_12626_20260815_ST13,JRN_12626_20260815,2026-08-15T13:05:00,12626,12626,Kerala Express,SR,RU,Renigunta JN,KPD,Katpadi JN,31.0,89.6,58.3,56.8,74.3,89.6,1632.2,1194.3,0.4,0.0,0.23,0.0,0.0,19,13,5,8,1352.6
JRN_124075_20260815_ST01,JRN_124075_20260815,2026-08-15T13:05:00,124075,124075,Ahmedabad - Visakhapatnam Garib Rath Express,NR,ADI,Ahmedabad JN,UMB,Ambala Cantt,25.0,80.0,0.0,0.0,88.4,75.7,883.3,646.3,0.0,0.0,0.18,0.0,0.0,10,13,5,8,645.5
JRN_125058_20260815_ST01,JRN_125058_20260815,2026-08-15T13:05:00,125058,125058,Ajmer - Visakhapatnam Jan Shatabdi,NER,AII,Ajmer JN,UMB,Ambala Cantt,25.0,80.0,5.8,0.0,63.7,70.4,948.3,693.9,0.36,18.0,0.18,0.0,0.0,11,13,5,8,778.6
JRN_128091_20260815_ST02,JRN_128091_20260815,2026-08-15T13:09:00,128091,128091,Ahmedabad - Visakhapatnam Superfast Express,SER,ASR,Amritsar JN,BE,Bareilly,25.5,80.8,12.3,3.7,79.4,100.6,894.2,654.3,0.0,0.0,0.39,0.25,0.0,9,13,5,8,685.8
JRN_12565_20260815_ST08,JRN_12565_20260815,2026-08-15T13:10:00,12565,12565,Bihar Sampark Kranti Express,ECR,DEOS,Deoria Sadar,GKP,Gorakhpur JN,28.5,85.6,30.4,31.3,70.4,87.9,490.5,358.9,0.0,0.0,0.46,0.25,0.0,5,13,5,8,387.7
JRN_128036_20260815_ST03,JRN_128036_20260815,2026-08-15T13:12:00,128036,128036,Ajmer - Visakhapatnam Superfast Express,SER,ASR,Amritsar JN,BE,Bareilly,26.0,81.6,16.1,8.2,69.6,104.1,886.7,648.8,0.5,5.0,0.29,0.25,0.0,10,13,5,8,733.9
JRN_128030_20260815_ST08,JRN_128030_20260815,2026-08-15T13:13:00,128030,128030,Bareilly - Visakhapatnam Superfast Express,SER,LKO,Lucknow,DDU,Mughalsarai,28.5,85.6,57.1,47.5,67.1,90.5,560.5,410.2,0.0,0.0,0.59,0.0,0.0,7,13,5,8,424.9
JRN_12301_20260815_ST01,JRN_12301_20260815,2026-08-15T13:20:00,12301,12301,Howrah Rajdhani Express,ER,HWH,Howrah JN,ASN,Asansol JN,22.5851,88.3426,0.6,0.0,60.9,66.9,539.0,394.4,0.0,0.0,0.33,0.0,0.3,7,13,5,8,412.7
JRN_226043_20260815_ST02,JRN_226043_20260815,2026-08-15T13:21:00,226043,226043,Ahmedabad - Udaipur SF Express,SR,AII,Ajmer JN,ANVT,Anand Vihar,25.5,80.8,2.4,7.6,52.8,73.0,1029.5,753.3,0.1,5.0,0.12,0.6,0.3,12,13,5,8,841.7
JRN_208073_20260815_ST05,JRN_208073_20260815,2026-08-15T13:25:00,208073,208073,Ambala - Udaipur Vande Bharat,ECoR,DBRG,Dibrugarh,JU,Jodhpur JN,27.0,83.2,55.7,54.6,75.9,99.3,863.4,631.7,0.2,0.0,0.29,0.0,0.0,9,13,5,8,699.0
JRN_124037_20260815_ST01,JRN_124037_20260815,2026-08-15T13:26:00,124037,124037,Ambala - Udaipur Garib Rath Express,NR,UMB,Ambala Cantt,ANVT,Anand Vihar,25.0,80.0,1.9,0.0,83.8,68.1,905.3,662.4,0.1,5.0,0.39,0.0,0.0,10,13,5,8,681.4
JRN_226069_20260815_ST06,JRN_226069_20260815,2026-08-15T13:26:00,226069,226069,Ajmer - Visakhapatnam SF Express,SR,LDH,Ludhiana JN,DDU,Mughalsarai,27.5,84.0,36.6,31.7,87.1,123.4,358.3,262.2,0.5,5.0,0.18,0.0,0.0,4,13,5,8,305.6
JRN_12951_20260815_ST03,JRN_12951_20260815,2026-08-15T13:30:00,12951,12951,Mumbai Central Rajdhani Express,WR,ST,Surat,BRC,Vadodara JN,26.0,81.6,25.5,18.9,70.6,82.3,310.6,227.3,0.36,18.0,0.11,0.25,0.0,4,13,5,8,255.9
JRN_124056_20260815_ST11,JRN_124056_20260815,2026-08-15T13:30:00,124056,124056,Ahmedabad - Visakhapatnam Garib Rath Express,NR,BSB,Varanasi JN,VSKP,Visakhapatnam,25.3268,82.9863,26.6,22.8,79.3,116.2,116.2,85.0,0.0,0.0,0.05,0.0,0.3,1,13,5,8,82.6
JRN_122024_20260815_ST05,JRN_122024_20260815,2026-08-15T13:32:00,122024,122024,Amritsar - Visakhapatnam Duronto Express,ER,JU,Jodhpur JN,LKO,Lucknow,27.0,83.2,33.3,32.5,89.8,108.0,699.6,511.9,0.0,0.0,0.14,0.0,0.0,7,13,5,8,511.1
JRN_125037_20260815_ST06,JRN_125037_20260815,2026-08-15T13:33:00,125037,125037,Ahmedabad - Udaipur Jan Shatabdi,NER,JUC,Jalandhar City,JU,Jodhpur JN,27.5,84.0,35.3,30.7,60.4,118.3,784.6,574.1,0.4,0.0,0.3,0.25,0.8,8,13,5,8,645.8
JRN_229035_20260815_ST08,JRN_229035_20260815,2026-08-15T13:41:00,229035,229035,Ahmedabad - Varanasi Humsafar Express,WR,PNBE,Patna JN,UDZ,Udaipur City,28.5,85.6,37.9,34.2,72.8,66.1,129.4,94.7,0.1,5.0,0.35,0.0,0.0,2,13,5,8,95.8
JRN_124068_20260815_ST07,JRN_124068_20260815,2026-08-15T13:42:00,124068,124068,Amritsar - Visakhapatnam Garib Rath Express,NR,SC,Secunderabad JN,SGUJ,Siliguri JN,28.0,84.8,11.1,16.5,71.2,63.0,210.5,154.0,0.0,0.0,0.37,0.0,0.3,3,13,5,8,155.2
JRN_12137_20260815_ST39,JRN_12137_20260815,2026-08-15T13:45:00,12137,12137,Punjab Mail,CR,NRW,Narwana JN,TUN,Tohana,44.0,110.4,114.5,122.6,55.9,111.3,1266.0,926.3,0.0,0.0,0.31,0.0,0.0,13,13,5,8,922.5
JRN_120012_20260815_ST10,JRN_120012_20260815,2026-08-15T13:48:00,120012,120012,Ambala - Visakhapatnam Shatabdi Express,NR,BSB,Varanasi JN,VSKP,Visakhapatnam,25.3268,82.9863,24.2,15.9,62.6,73.0,73.0,53.4,0.0,0.0,0.22,0.0,0.3,1,13,5,8,59.2
JRN_12810_20260815_ST19,JRN_12810_20260815,2026-08-15T13:50:00,12810,12810,Howrah Mumbai Mail,SER,MKU,Malkapur,BSL,Bhusaval JN,34.0,94.4,75.2,64.5,73.3,103.1,596.8,436.7,0.0,0.0,0.32,0.0,0.3,6,13,5,8,444.3
JRN_12137_20260815_ST06,JRN_12137_20260815,2026-08-15T13:53:00,12137,12137,Punjab Mail,CR,MMR,Manmad JN,CSN,Chalisgaon JN,27.5,84.0,10.8,12.0,63.2,74.2,4428.7,3240.5,0.0,0.0,0.32,0.0,0.8,46,13,5,8,3340.4
JRN_124075_20260815_ST02,JRN_124075_20260815,2026-08-15T13:54:00,124075,124075,Ahmedabad - Visakhapatnam Garib Rath Express,NR,UMB,Ambala Cantt,ANVT,Anand Vihar,25.5,80.8,0.0,0.0,70.5,68.9,807.5,590.9,0.0,0.0,0.24,0.25,0.0,9,13,5,8,596.8
JRN_124055_20260815_ST12,JRN_124055_20260815,2026-08-15T13:56:00,124055,124055,Ajmer - Visakhapatnam Garib Rath Express,NR,BSB,Varanasi JN,VSKP,Visakhapatnam,25.3268,82.9863,8.8,10.9,73.8,59.9,59.9,43.8,0.1,5.0,0.46,0.0,0.0,1,13,5,8,47.4
JRN_128091_20260815_ST03,JRN_128091_20260815,2026-08-15T13:56:00,128091,128091,Ahmedabad - Visakhapatnam Superfast Express,SER,BE,Bareilly,SBC,Bengaluru City,26.0,81.6,17.3,12.3,74.6,59.3,793.6,580.7,0.0,0.0,0.4,0.0,0.8,8,13,5,8,607.2
JRN_128056_20260815_ST05,JRN_128056_20260815,2026-08-15T13:57:00,128056,128056,Ambala - Visakhapatnam Superfast Express,SER,LKO,Lucknow,RNC,Ranchi,27.0,83.2,9.0,9.1,85.6,83.1,247.6,181.1,0.0,0.0,0.2,0.25,0.8,3,13,5,8,190.6
JRN_124013_20260815_ST08,JRN_124013_20260815,2026-08-15T14:00:00,124013,124013,Ambala - Visakhapatnam Garib Rath Express,NR,PURI,Puri,RNC,Ranchi,28.5,85.6,5.7,4.3,92.2,69.0,308.4,225.7,0.0,0.0,0.16,0.25,0.3,4,14,5,8,238.4
JRN_128036_20260815_ST04,JRN_128036_20260815,2026-08-15T14:00:00,128036,128036,Ajmer - Visakhapatnam Superfast Express,SER,BE,Bareilly,BBS,Bhubaneswar,26.5,82.4,24.6,16.1,65.8,99.1,782.5,572.6,0.5,5.0,0.66,0.0,0.0,9,14,5,8,649.2
JRN_128088_20260815_ST04,JRN_128088_20260815,2026-08-15T14:09:00,128088,128088,Bareilly - Visakhapatnam Superfast Express,SER,LDH,Ludhiana JN,RNC,Ranchi,26.5,82.4,17.9,2.9,53.1,94.8,312.2,228.4,0.0,0.0,0.29,0.25,0.3,4,14,5,8,236.1
JRN_120037_20260815_ST12,JRN_120037_20260815,2026-08-15T14:11:00,120037,120037,Ajmer - Varanasi Shatabdi Express,NR,SC,Secunderabad JN,SGUJ,Siliguri JN,30.5,88.8,102.5,94.9,67.4,90.0,261.8,191.6,0.3,5.0,0.15,0.0,0.3,3,14,5,8,220.1
JRN_12626_20260815_ST27,JRN_12626_20260815,2026-08-15T14:12:00,12626,12626,Kerala Express,SR,TRVL,Tiruvalla,CNGR,Chengannur,38.0,100.8,186.4,182.3,72.8,123.2,394.2,288.4,0.4,0.0,0.42,0.25,0.0,5,14,5,8,318.7
JRN_12301_20260815_ST02,JRN_12301_20260815,2026-08-15T14:15:00,12301,12301,Howrah Rajdhani Express,ER,ASN,Asansol JN,DHN,Dhanbad JN,23.6889,86.9661,5.3,0.6,57.1,57.3,472.2,345.5,0.0,0.0,0.25,0.25,0.3,6,14,5,8,359.1
JRN_208052_20260815_ST13,JRN_208052_20260815,2026-08-15T14:16:00,208052,208052,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,PURI,Puri,RNC,Ranchi,31.0,89.6,10.6,6.8,98.1,66.8,170.4,124.7,0.0,0.0,0.12,0.0,0.0,2,14,5,8,114.2
JRN_226017_20260815_ST04,JRN_226017_20260815,2026-08-15T14:17:00,226017,226017,Ajmer - Visakhapatnam SF Express,SR,DBRG,Dibrugarh,LKO,Lucknow,26.5,82.4,9.0,14.4,76.0,96.5,449.1,328.6,0.0,0.0,0.17,0.25,0.0,5,14,5,8,336.9
JRN_12137_20260815_ST23,JRN_12137_20260815,2026-08-15T14:22:00,12137,12137,Punjab Mail,CR,GWL,Gwalior,MRA,Morena,26.2183,78.1828,56.3,56.4,60.0,73.7,2805.3,2052.7,0.0,0.0,0.43,0.25,0.0,29,14,5,8,2107.1
JRN_226043_20260815_ST03,JRN_226043_20260815,2026-08-15T14:24:00,226043,226043,Ahmedabad - Udaipur SF Express,SR,ANVT,Anand Vihar,BBS,Bhubaneswar,26.0,81.6,9.1,2.4,56.9,97.3,956.6,699.9,0.1,5.0,0.41,0.0,0.0,11,14,5,8,781.6
